\fixlen = T
|set|TIME        |PDCSAP_FLUX  |
|int|double      |double       |
 10  931.0609814  2.2663991e+05 
 10  931.0814155  2.2663014e+05 
 10  931.1018494  2.2665641e+05 
 10  931.1222834  2.2666464e+05 
 10  931.1427174  2.2665334e+05 
 10  931.1631513  2.2667678e+05 
 10  931.1835854  2.2665397e+05 
 10  931.2040193  2.2664239e+05 
 10  931.2244533  2.2662452e+05 
 10  931.2448873  2.2660569e+05 
 10  931.2653213  2.2662597e+05 
 10  931.2857552  2.2661508e+05 
 10  931.3061893  2.2663120e+05 
 10  931.3266232  2.2661758e+05 
 10  931.3470573  2.2656920e+05 
 10  931.3674912  2.2664520e+05 
 10  931.3879251  2.2658470e+05 
 10  931.4083592  2.2661331e+05 
 10  931.4287932  2.2656559e+05 
 10  931.4492270  2.2658184e+05 
 10  931.4696611  2.2657166e+05 
 10  931.4900951  2.2661241e+05 
 10  931.5105290  2.2661408e+05 
 10  931.5309630  2.2662498e+05 
 10  931.5513969  2.2663373e+05 
 10  931.5718309  2.2664461e+05 
 10  931.5922649  2.2665953e+05 
 10  931.6126988  2.2661641e+05 
 10  931.6331329  2.2666589e+05 
 10  931.6535669  2.2666828e+05 
 10  931.6740008  2.2659916e+05 
 10  931.6944348  2.2663003e+05 
 10  931.7148688  2.2660391e+05 
 10  931.7353027  2.2660270e+05 
 10  931.7557367  2.2663483e+05 
 10  931.7761707  2.2661658e+05 
 10  931.7966046  2.2662672e+05 
 10  931.8170387  2.2660908e+05 
 10  931.8374726  2.2667820e+05 
 10  931.8579065  2.2663014e+05 
 10  931.8783406  2.2661212e+05 
 10  931.8987745  2.2665294e+05 
 10  931.9192085  2.2658108e+05 
 10  931.9396425  2.2661484e+05 
 10  931.9600764  2.2664153e+05 
 10  931.9805104  2.2662769e+05 
 10  932.0009444  2.2666744e+05 
 10  932.0213783  2.2666805e+05 
 10  932.0418123  2.2662575e+05 
 10  932.0622463  2.2667686e+05 
 10  932.0826802  2.2665778e+05 
 10  932.1031142  2.2666127e+05 
 10  932.1235482  2.2663723e+05 
 10  932.1439821  2.2669519e+05 
 10  932.1644161  2.2667978e+05 
 10  932.1848501  2.2666169e+05 
 10  932.2052840  2.2665361e+05 
 10  932.2257180  2.2663416e+05 
 10  932.2461519  2.2659948e+05 
 10  932.2665859  2.2662348e+05 
 10  932.2870199  2.2658906e+05 
 10  932.3074538  2.2657169e+05 
 10  932.3278878  2.2664855e+05 
 10  932.3483217  2.2660789e+05 
 10  932.3687557  2.2660773e+05 
 10  932.3891898  2.2658405e+05 
 10  932.4096236  2.2657758e+05 
 10  932.4300576  2.2664719e+05 
 10  932.4504916  2.2661055e+05 
 10  932.4709255  2.2663361e+05 
 10  932.4913596  2.2667284e+05 
 10  932.5117935  2.2665866e+05 
 10  932.5322274  2.2672561e+05 
 10  932.5526614  2.2668655e+05 
 10  932.5730954  2.2668736e+05 
 10  932.5935292  2.2670819e+05 
 10  932.6139633  2.2664716e+05 
 10  932.6343972  2.2665034e+05 
 10  932.6548312  2.2664702e+05 
 10  932.6752651  2.2662505e+05 
 10  932.6956991  2.2666300e+05 
 10  932.7161331  2.2661109e+05 
 10  932.7365670  2.2665584e+05 
 10  932.7570010  2.2658017e+05 
 10  932.7774350  2.2661417e+05 
 10  932.7978689  2.2660295e+05 
 10  932.8387369  2.2659642e+05 
 10  932.8591708  2.2659220e+05 
 10  932.8796047  2.2659877e+05 
 10  932.9000387  2.2660475e+05 
 10  932.9204726  2.2662352e+05 
 10  932.9409065  2.2667655e+05 
 10  932.9613406  2.2667425e+05 
 10  932.9817744  2.2661023e+05 
 10  933.0022084  2.2668125e+05 
 10  933.0226424  2.2664888e+05 
 10  933.0430763  2.2661422e+05 
 10  933.0635103  2.2668686e+05 
 10  933.0839443  2.2662059e+05 
 10  933.1043781  2.2665183e+05 
 10  933.1248122  2.2667016e+05 
 10  933.1452461  2.2662233e+05 
 10  933.1656799  2.2665481e+05 
 10  933.1861140  2.2662833e+05 
 10  933.2065479  2.2663452e+05 
 10  933.2269819  2.2660005e+05 
 10  933.2474158  2.2659395e+05 
 10  933.2678498  2.2660888e+05 
 10  933.2882837  2.2653945e+05 
 10  933.3087177  2.2655602e+05 
 10  933.3291516  2.2653389e+05 
 10  933.3495856  2.2656358e+05 
 10  933.3700196  2.2666052e+05 
 10  933.3904534  2.2663045e+05 
 10  933.4108875  2.2662950e+05 
 10  933.4313214  2.2664555e+05 
 10  933.4517553  2.2663089e+05 
 10  933.4721893  2.2668497e+05 
 10  933.4926232  2.2666914e+05 
 10  933.5130571  2.2667306e+05 
 10  933.5334911  2.2664873e+05 
 10  933.5539251  2.2664544e+05 
 10  933.5743589  2.2664731e+05 
 10  933.5947929  2.2663830e+05 
 10  933.6152268  2.2664052e+05 
 10  933.6356608  2.2667197e+05 
 10  933.6560948  2.2664547e+05 
 10  933.6765286  2.2662120e+05 
 10  933.6969626  2.2666541e+05 
 10  933.7173966  2.2656608e+05 
 10  933.7378305  2.2663977e+05 
 10  933.7582644  2.2655841e+05 
 10  933.7786984  2.2657203e+05 
 10  933.7991323  2.2662786e+05 
 10  933.8195663  2.2659933e+05 
 10  933.8400002  2.2660605e+05 
 10  933.8604341  2.2658744e+05 
 10  933.8808682  2.2662103e+05 
 10  933.9013020  2.2666952e+05 
 10  933.9217360  2.2665908e+05 
 10  933.9421700  2.2669200e+05 
 10  933.9626038  2.2667800e+05 
 10  933.9830378  2.2664973e+05 
 10  934.0034718  2.2668916e+05 
 10  934.0239056  2.2664312e+05 
 10  934.0443396  2.2667850e+05 
 10  934.0647736  2.2664881e+05 
 10  934.0852074  2.2660770e+05 
 10  934.1056414  2.2667394e+05 
 10  934.1260754  2.2666723e+05 
 10  934.1465092  2.2666048e+05 
 10  934.1669432  2.2665745e+05 
 10  934.1873771  2.2660416e+05 
 10  934.2078112  2.2662391e+05 
 10  934.2282450  2.2663631e+05 
 10  934.2486789  2.2659614e+05 
 10  934.2691129  2.2663398e+05 
 10  934.2895468  2.2662831e+05 
 10  934.3099807  2.2666791e+05 
 10  934.3304146  2.2662250e+05 
 10  934.3508486  2.2670078e+05 
 10  934.3712825  2.2668397e+05 
 10  934.3917165  2.2667123e+05 
 10  934.4121503  2.2671536e+05 
 10  934.4325843  2.2668897e+05 
 10  934.4530183  2.2663527e+05 
 10  934.4734521  2.2666589e+05 
 10  934.4938862  2.2663495e+05 
 10  934.5143201  2.2663431e+05 
 10  934.5347539  2.2667292e+05 
 10  934.5551879  2.2667223e+05 
 10  934.5756218  2.2672042e+05 
 10  934.5960557  2.2664520e+05 
 10  934.6164897  2.2666609e+05 
 10  934.6369236  2.2660675e+05 
 10  934.6573574  2.2659994e+05 
 10  934.6777915  2.2663144e+05 
 10  934.6982254  2.2664370e+05 
 10  934.7186593  2.2664702e+05 
 10  934.7390932  2.2670677e+05 
 10  934.7595271  2.2664586e+05 
 10  934.7799612  2.2665881e+05 
 10  934.8003950  2.2666759e+05 
 10  934.8208289  2.2666072e+05 
 10  934.8412629  2.2670812e+05 
 10  934.8616968  2.2664078e+05 
 10  934.8821307  2.2667931e+05 
 10  934.9025647  2.2671111e+05 
 10  934.9229986  2.2669494e+05 
 10  934.9434324  2.2674958e+05 
 10  934.9638664  2.2671100e+05 
 10  934.9843003  2.2667905e+05 
 10  935.0047342  2.2667705e+05 
 10  935.0251682  2.2665600e+05 
 10  935.0456020  2.2666875e+05 
 10  935.0660360  2.2664964e+05 
 10  935.0864699  2.2667520e+05 
 10  935.1069038  2.2669358e+05 
 10  935.1273378  2.2665970e+05 
 10  935.1477717  2.2667298e+05 
 10  935.1682055  2.2664483e+05 
 10  935.1886395  2.2665134e+05 
 10  935.2090734  2.2675172e+05 
 10  935.2295073  2.2664133e+05 
 10  935.2499412  2.2665552e+05 
 10  935.2703752  2.2668697e+05 
 10  935.2908091  2.2666005e+05 
 10  935.3112430  2.2670214e+05 
 10  935.3316769  2.2666723e+05 
 10  935.3521109  2.2670144e+05 
 10  935.3725448  2.2673600e+05 
 10  935.3929786  2.2670528e+05 
 10  935.4134126  2.2673569e+05 
 10  935.4338465  2.2671741e+05 
 10  935.4542804  2.2667841e+05 
 10  935.4747144  2.2671688e+05 
 10  935.4951483  2.2665191e+05 
 10  935.5155821  2.2667948e+05 
 10  935.5360161  2.2666150e+05 
 10  935.5564500  2.2667338e+05 
 10  935.5768838  2.2666533e+05 
 10  935.5973178  2.2665331e+05 
 10  935.6177517  2.2665389e+05 
 10  935.6381856  2.2665767e+05 
 10  935.6586195  2.2663247e+05 
 10  935.6790533  2.2665831e+05 
 10  935.6994873  2.2661508e+05 
 10  935.7199213  2.2666361e+05 
 10  935.7403552  2.2668712e+05 
 10  935.7607891  2.2670575e+05 
 10  935.7812230  2.2674262e+05 
 10  935.8220908  2.2672583e+05 
 10  935.8425247  2.2671317e+05 
 10  935.8629586  2.2670628e+05 
 10  935.8833925  2.2672431e+05 
 10  935.9038264  2.2668575e+05 
 10  935.9242604  2.2666233e+05 
 10  935.9446943  2.2675427e+05 
 10  935.9651281  2.2668389e+05 
 10  935.9855621  2.2666619e+05 
 10  936.0059960  2.2668173e+05 
 10  936.0264298  2.2666955e+05 
 10  936.0468638  2.2668539e+05 
 10  936.0672977  2.2663617e+05 
 10  936.0877315  2.2665267e+05 
 10  936.1081655  2.2667023e+05 
 10  936.1285994  2.2671327e+05 
 10  936.1490332  2.2672364e+05 
 10  936.1694672  2.2673694e+05 
 10  936.1899011  2.2668902e+05 
 10  936.2103351  2.2674356e+05 
 10  936.2307689  2.2669464e+05 
 10  936.2512028  2.2671628e+05 
 10  936.2716367  2.2674498e+05 
 10  936.2920706  2.2671886e+05 
 10  936.3125045  2.2673081e+05 
 10  936.3329384  2.2673773e+05 
 10  936.3533723  2.2674923e+05 
 10  936.3738062  2.2675012e+05 
 10  936.3942400  2.2673338e+05 
 10  936.4146739  2.2673020e+05 
 10  936.4351078  2.2668398e+05 
 10  936.4555418  2.2670420e+05 
 10  936.4759756  2.2673312e+05 
 10  936.4964096  2.2667692e+05 
 10  936.5168435  2.2673580e+05 
 10  936.5372773  2.2670794e+05 
 10  936.5577113  2.2668791e+05 
 10  936.5781452  2.2673808e+05 
 10  936.5985790  2.2667508e+05 
 10  936.6190130  2.2669630e+05 
 10  936.6394469  2.2668130e+05 
 10  936.6598806  2.2670620e+05 
 10  936.6803146  2.2672900e+05 
 10  936.7007485  2.2671520e+05 
 10  936.7211823  2.2668314e+05 
 10  936.7416163  2.2671233e+05 
 10  936.7620502  2.2670562e+05 
 10  936.7824842  2.2676141e+05 
 10  936.8029180  2.2672741e+05 
 10  936.8233519  2.2676197e+05 
 10  936.8437858  2.2673531e+05 
 10  936.8642196  2.2675594e+05 
 10  936.8846535  2.2677336e+05 
 10  936.9050875  2.2676041e+05 
 10  936.9255214  2.2670227e+05 
 10  936.9459552  2.2678662e+05 
 10  937.8041783  2.2668161e+05 
 10  937.8246121  2.2666292e+05 
 10  937.8450460  2.2664625e+05 
 10  937.8654799  2.2664814e+05 
 10  937.8859138  2.2666231e+05 
 10  937.9063476  2.2663091e+05 
 10  937.9267816  2.2662533e+05 
 10  937.9472155  2.2665380e+05 
 10  937.9676492  2.2662125e+05 
 10  937.9880832  2.2671030e+05 
 10  938.0085171  2.2665741e+05 
 10  938.0289508  2.2667281e+05 
 10  938.0493848  2.2665852e+05 
 10  938.0698187  2.2665345e+05 
 10  938.0902524  2.2666353e+05 
 10  938.1106864  2.2666191e+05 
 10  938.1311203  2.2665408e+05 
 10  938.1515540  2.2667167e+05 
 10  938.1719880  2.2664166e+05 
 10  938.1924219  2.2666027e+05 
 10  938.2128558  2.2668338e+05 
 10  938.2332896  2.2665733e+05 
 10  938.2537235  2.2670147e+05 
 10  938.2741574  2.2666766e+05 
 10  938.2945912  2.2671453e+05 
 10  938.3150251  2.2668345e+05 
 10  938.3354589  2.2663283e+05 
 10  938.3558928  2.2670991e+05 
 10  938.3763266  2.2666480e+05 
 10  938.3967605  2.2667291e+05 
 10  938.4171944  2.2665414e+05 
 10  938.4376282  2.2663309e+05 
 10  938.4580622  2.2665297e+05 
 10  938.4784959  2.2658116e+05 
 10  938.4989299  2.2665044e+05 
 10  938.5193638  2.2661644e+05 
 10  938.5397975  2.2658525e+05 
 10  938.5602315  2.2667972e+05 
 10  938.5806653  2.2664233e+05 
 10  938.6010991  2.2662836e+05 
 10  938.6215331  2.2670339e+05 
 10  938.6419669  2.2667088e+05 
 10  938.6624007  2.2670744e+05 
 10  938.6828346  2.2667781e+05 
 10  938.7032685  2.2668138e+05 
 10  938.7237023  2.2668623e+05 
 10  938.7441362  2.2664784e+05 
 10  938.7645701  2.2660698e+05 
 10  938.7850040  2.2662284e+05 
 10  938.8054378  2.2660341e+05 
 10  938.8258716  2.2665025e+05 
 10  938.8463056  2.2663197e+05 
 10  938.8667393  2.2663280e+05 
 10  938.8871732  2.2661764e+05 
 10  938.9076071  2.2661670e+05 
 10  938.9280410  2.2662702e+05 
 10  938.9484748  2.2658608e+05 
 10  938.9689087  2.2663172e+05 
 10  938.9893426  2.2663258e+05 
 10  939.0097764  2.2655970e+05 
 10  939.0302103  2.2660406e+05 
 10  939.0506441  2.2662492e+05 
 10  939.0710780  2.2657945e+05 
 10  939.0915118  2.2664634e+05 
 10  939.1119456  2.2656759e+05 
 10  939.1323795  2.2661588e+05 
 10  939.1528134  2.2661402e+05 
 10  939.1732471  2.2661133e+05 
 10  939.1936811  2.2660408e+05 
 10  939.2141149  2.2663352e+05 
 10  939.2345487  2.2665170e+05 
 10  939.2549826  2.2660039e+05 
 10  939.2754165  2.2660025e+05 
 10  939.2958504  2.2661114e+05 
 10  939.3162842  2.2661073e+05 
 10  939.3367180  2.2658192e+05 
 10  939.3571519  2.2664305e+05 
 10  939.3775857  2.2657975e+05 
 10  939.3980195  2.2659809e+05 
 10  939.4184535  2.2661772e+05 
 10  939.4388873  2.2658238e+05 
 10  939.4593211  2.2658177e+05 
 10  939.4797550  2.2658714e+05 
 10  939.5001889  2.2657281e+05 
 10  939.5206226  2.2658530e+05 
 10  939.5410565  2.2655984e+05 
 10  939.5614904  2.2661394e+05 
 10  939.5819242  2.2654220e+05 
 10  939.6023581  2.2659750e+05 
 10  939.6227919  2.2659188e+05 
 10  939.6432258  2.2659153e+05 
 10  939.6636596  2.2664442e+05 
 10  939.6840934  2.2659866e+05 
 10  939.7045273  2.2658462e+05 
 10  939.7249611  2.2660598e+05 
 10  939.7453949  2.2654191e+05 
 10  939.7658288  2.2654956e+05 
 10  939.7862626  2.2653623e+05 
 10  939.8066964  2.2657786e+05 
 10  939.8271303  2.2657409e+05 
 10  939.8475642  2.2653517e+05 
 10  939.8679981  2.2654133e+05 
 10  939.8884318  2.2652706e+05 
 10  939.9088657  2.2654200e+05 
 10  939.9292996  2.2656838e+05 
 10  939.9497333  2.2652369e+05 
 10  939.9906011  2.2658692e+05 
 10  940.0110349  2.2659070e+05 
 10  940.0314687  2.2660297e+05 
 10  940.0519026  2.2659233e+05 
 10  940.0723365  2.2661589e+05 
 10  940.0927702  2.2665944e+05 
 10  940.1132041  2.2665450e+05 
 10  940.1336380  2.2665966e+05 
 10  940.1540719  2.2661170e+05 
 10  940.1745056  2.2661453e+05 
 10  940.1949395  2.2660731e+05 
 10  940.2153734  2.2657530e+05 
 10  940.2358071  2.2663392e+05 
 10  940.2562410  2.2660409e+05 
 10  940.2766749  2.2660369e+05 
 10  940.2971086  2.2661227e+05 
 10  940.3175424  2.2656144e+05 
 10  940.3379764  2.2653880e+05 
 10  940.3584101  2.2657609e+05 
 10  940.3788439  2.2651292e+05 
 10  940.3992778  2.2658995e+05 
 10  940.4197116  2.2655414e+05 
 10  940.4401455  2.2655189e+05 
 10  940.4605792  2.2658234e+05 
 10  940.4810131  2.2656895e+05 
 10  940.5014470  2.2657655e+05 
 10  940.5218808  2.2661664e+05 
 10  940.5423146  2.2663783e+05 
 10  940.5627485  2.2663814e+05 
 10  940.5831823  2.2660569e+05 
 10  940.6036160  2.2658166e+05 
 10  940.6240500  2.2662286e+05 
 10  940.6444838  2.2661045e+05 
 10  940.6649175  2.2665498e+05 
 10  940.6853514  2.2658016e+05 
 10  940.7057853  2.2662331e+05 
 10  940.7262192  2.2664658e+05 
 10  940.7466529  2.2658559e+05 
 10  940.7670867  2.2667417e+05 
 10  940.7875207  2.2661383e+05 
 10  940.8079544  2.2666467e+05 
 10  940.8283882  2.2659817e+05 
 10  940.8488221  2.2665952e+05 
 10  940.8692558  2.2661922e+05 
 10  940.8896897  2.2657589e+05 
 10  940.9101236  2.2662580e+05 
 10  940.9305574  2.2662659e+05 
 10  940.9509911  2.2660366e+05 
 10  940.9714250  2.2662133e+05 
 10  940.9918589  2.2659755e+05 
 10  941.0122927  2.2661897e+05 
 10  941.0327265  2.2663981e+05 
 10  941.0531603  2.2664030e+05 
 10  941.0735941  2.2667962e+05 
 10  941.0940280  2.2661345e+05 
 10  941.1144617  2.2660273e+05 
 10  941.1348956  2.2671467e+05 
 10  941.1553294  2.2664330e+05 
 10  941.1757631  2.2663475e+05 
 10  941.1961970  2.2667797e+05 
 10  941.2166309  2.2662959e+05 
 10  941.2370646  2.2669042e+05 
 10  941.2574985  2.2666853e+05 
 10  941.2779323  2.2663778e+05 
 10  941.2983662  2.2663591e+05 
 10  941.3187999  2.2659756e+05 
 10  941.3392337  2.2666202e+05 
 10  941.3596677  2.2664309e+05 
 10  941.3801014  2.2664006e+05 
 10  941.4005352  2.2667389e+05 
 10  941.4209691  2.2664288e+05 
 10  941.4414028  2.2659880e+05 
 10  941.4618366  2.2659073e+05 
 10  941.4822705  2.2662702e+05 
 10  941.5027043  2.2668425e+05 
 10  941.5231380  2.2664019e+05 
 10  941.5435720  2.2666089e+05 
 10  941.5640058  2.2671680e+05 
 10  941.5844396  2.2665478e+05 
 10  941.6048734  2.2668198e+05 
 10  941.6253072  2.2666452e+05 
 10  941.6457410  2.2666203e+05 
 10  941.6661748  2.2664842e+05 
 10  941.6866086  2.2663159e+05 
 10  941.7070424  2.2665309e+05 
 10  941.7274762  2.2664442e+05 
 10  941.7479100  2.2663922e+05 
 10  941.7683439  2.2665452e+05 
 10  941.7887777  2.2661234e+05 
 10  941.8092114  2.2665855e+05 
 10  941.8296453  2.2667931e+05 
 10  941.8500791  2.2663011e+05 
 10  941.8705130  2.2667700e+05 
 10  941.8909467  2.2663459e+05 
 10  941.9113805  2.2665467e+05 
 10  941.9318144  2.2664091e+05 
 10  941.9522481  2.2663575e+05 
 10  941.9726819  2.2666909e+05 
 10  941.9931158  2.2666169e+05 
 10  942.0135496  2.2670331e+05 
 10  942.0339833  2.2667344e+05 
 10  942.0544172  2.2664341e+05 
 10  942.0748510  2.2668005e+05 
 10  942.0952847  2.2663883e+05 
 10  942.1157186  2.2665594e+05 
 10  942.1361524  2.2668262e+05 
 10  942.1565863  2.2664336e+05 
 10  942.1770200  2.2669198e+05 
 10  942.1974538  2.2668283e+05 
 10  942.2178877  2.2666344e+05 
 10  942.2383214  2.2665214e+05 
 10  942.2587552  2.2663120e+05 
 10  942.2791891  2.2665680e+05 
 10  942.2996228  2.2666281e+05 
 10  942.3200566  2.2663008e+05 
 10  942.3404905  2.2665722e+05 
 10  942.3609242  2.2663575e+05 
 10  942.3813580  2.2666556e+05 
 10  942.4017919  2.2668025e+05 
 10  942.4222256  2.2662105e+05 
 10  942.4426595  2.2666589e+05 
 10  942.4630932  2.2665622e+05 
 10  942.4835270  2.2665058e+05 
 10  942.5039609  2.2669538e+05 
 10  942.5243947  2.2664602e+05 
 10  942.5448284  2.2666247e+05 
 10  942.5652622  2.2667322e+05 
 10  942.5856960  2.2660603e+05 
 10  942.6061297  2.2662386e+05 
 10  942.6265636  2.2664259e+05 
 10  942.6469974  2.2666342e+05 
 10  942.6674311  2.2667153e+05 
 10  942.6878650  2.2662922e+05 
 10  942.7082988  2.2666330e+05 
 10  942.7287327  2.2661816e+05 
 10  942.7491664  2.2664941e+05 
 10  942.7696002  2.2662953e+05 
 10  942.7900341  2.2660838e+05 
 10  942.8104677  2.2662514e+05 
 10  942.8309015  2.2663733e+05 
 10  942.8513354  2.2661023e+05 
 10  942.8717691  2.2668686e+05 
 10  942.8922029  2.2663519e+05 
 10  942.9126368  2.2667911e+05 
 10  942.9330705  2.2670719e+05 
 10  942.9739381  2.2668928e+05 
 10  942.9943719  2.2665875e+05 
 10  943.0148057  2.2663250e+05 
 10  943.0352395  2.2664373e+05 
 10  943.0556733  2.2663019e+05 
 10  943.0761071  2.2664719e+05 
 10  943.0965409  2.2664442e+05 
 10  943.1169746  2.2660978e+05 
 10  943.1374084  2.2665722e+05 
 10  943.1578422  2.2662945e+05 
 10  943.1782759  2.2661355e+05 
 10  943.1987098  2.2657298e+05 
 10  943.2191436  2.2658691e+05 
 10  943.2395772  2.2666039e+05 
 10  943.2600111  2.2660947e+05 
 10  943.2804449  2.2664717e+05 
 10  943.3008788  2.2661847e+05 
 10  943.3213125  2.2659083e+05 
 10  943.3417462  2.2663162e+05 
 10  943.3621801  2.2661539e+05 
 10  943.3826138  2.2664125e+05 
 10  943.4030476  2.2666034e+05 
 10  943.4234815  2.2666398e+05 
 10  943.4439151  2.2672702e+05 
 10  943.4643489  2.2668472e+05 
 10  943.4847828  2.2671856e+05 
 10  943.5052165  2.2668697e+05 
 10  943.5256503  2.2661377e+05 
 10  943.5460841  2.2666003e+05 
 10  943.5665179  2.2664892e+05 
 10  943.5869516  2.2663053e+05 
 10  943.6073855  2.2667578e+05 
 10  943.6278192  2.2659628e+05 
 10  943.6482531  2.2662977e+05 
 10  943.6686868  2.2664575e+05 
 10  943.6891206  2.2664239e+05 
 10  943.7095543  2.2665145e+05 
 10  943.7299881  2.2662648e+05 
 10  943.7504219  2.2666828e+05 
 10  943.7708557  2.2661422e+05 
 10  943.7912894  2.2663583e+05 
 10  943.8117232  2.2664467e+05 
 10  943.8321570  2.2662556e+05 
 10  943.8525907  2.2672381e+05 
 10  943.8730244  2.2667359e+05 
 10  943.8934583  2.2668191e+05 
 10  943.9138921  2.2668902e+05 
 10  943.9343259  2.2666831e+05 
 10  943.9547596  2.2667497e+05 
 10  943.9751934  2.2670147e+05 
 10  943.9956272  2.2667238e+05 
 10  944.0160610  2.2667652e+05 
 10  944.0364947  2.2664678e+05 
 10  944.0569285  2.2659075e+05 
 10  944.0773623  2.2665550e+05 
 10  944.0977960  2.2660752e+05 
 10  944.1182298  2.2662394e+05 
 10  944.1386636  2.2656486e+05 
 10  944.1590973  2.2665270e+05 
 10  944.1795312  2.2661720e+05 
 10  944.1999649  2.2663375e+05 
 10  944.2203988  2.2664673e+05 
 10  944.2408324  2.2664200e+05 
 10  944.2612662  2.2664164e+05 
 10  944.2817001  2.2663889e+05 
 10  944.3021337  2.2657528e+05 
 10  944.3225675  2.2661458e+05 
 10  944.3430014  2.2662839e+05 
 10  944.3634350  2.2662338e+05 
 10  944.3838688  2.2673648e+05 
 10  944.4043027  2.2669244e+05 
 10  944.4247363  2.2671492e+05 
 10  944.4451701  2.2668497e+05 
 10  944.4656038  2.2664520e+05 
 10  944.4860376  2.2667972e+05 
 10  944.5064715  2.2667078e+05 
 10  944.5269051  2.2668564e+05 
 10  944.5473389  2.2665139e+05 
 10  944.5677727  2.2664722e+05 
 10  944.5882065  2.2665555e+05 
 10  944.6086402  2.2667239e+05 
 10  944.6290740  2.2661170e+05 
 10  944.6495078  2.2664198e+05 
 10  944.6699414  2.2662775e+05 
 10  944.6903753  2.2660384e+05 
 10  944.7108091  2.2662228e+05 
 10  944.7312427  2.2661898e+05 
 10  944.7516766  2.2673095e+05 
 10  944.7721103  2.2663466e+05 
 10  944.7925442  2.2657642e+05 
 10  944.8129778  2.2666759e+05 
 10  944.8334116  2.2662097e+05 
