kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk
3964562,"K00015.01","FALSE POSITIVE",3.012476582,135.259271
5735762,"K00148.01","CONFIRMED",4.77800306,124.061465
6292162,"K01125.01","FALSE POSITIVE",7.814839231,357.519981
6307521,"K01126.01","FALSE POSITIVE",29.7452499,157.38519
6359320,"K01127.01","CONFIRMED",5.32667299,357.12617
3848972,"K01187.01","FALSE POSITIVE",0.741057213,131.947273
3860441,"K01188.01","FALSE POSITIVE",2.988085455,133.27252
3765771,"K01189.01","FALSE POSITIVE",2.783883492,133.227846
3557341,"K01190.01","FALSE POSITIVE",0.393727296,178.587454
3859628,"K01191.01","CONFIRMED",8.17242644,361.20157
3644071,"K01192.01","CANDIDATE",1295.362215,176.10646
1718189,"K00993.02","CONFIRMED",13.0607936,137.63148
1431122,"K00994.01","CANDIDATE",4.2989201,132.86187
3858949,"K00995.01","FALSE POSITIVE",25.9518461,154.88212
3858824,"K00996.01","FALSE POSITIVE",25.9518536,154.88278
2157247,"K00997.01","FALSE POSITIVE",5.68628739,135.89269
7601633,"K00136.01","FALSE POSITIVE",15.663886949,147.395712
8242681,"K01065.01","FALSE POSITIVE",4.020628573,133.638478
8260218,"K01066.01","CANDIDATE",5.714817603,355.00831
8246781,"K01067.01","FALSE POSITIVE",185.02288222,273.185533
8264070,"K01068.01","FALSE POSITIVE",2.897432135,450.75739
8222813,"K01069.01","CONFIRMED",8.70420525,357.55941
6359320,"K01127.02","CONFIRMED",8.1280933,358.68367
6359320,"K01127.03","CANDIDATE",2.83668931,353.81531
6362874,"K01128.01","CONFIRMED",0.974868896,133.076265
6272413,"K01129.01","CONFIRMED",4.89721006,133.39852
8279765,"K01130.01","FALSE POSITIVE",2.757794163,135.232863
8330548,"K01132.01","FALSE POSITIVE",1.914158508,134.644919
3348082,"K01196.01","FALSE POSITIVE",3.98216698,135.52749
3853673,"K01197.01","FALSE POSITIVE",0.643794198,133.984483
3447722,"K01198.01","CONFIRMED",16.08832318,139.49184
3447722,"K01198.02","CONFIRMED",10.30067919,142.74251
3447722,"K01198.03","CONFIRMED",35.6757453,145.00717
3447722,"K01198.04","CANDIDATE",1.00861677,132.109479
1432214,"K00998.01","FALSE POSITIVE",161.78832712,214.039
2165002,"K00999.01","CONFIRMED",16.56806842,146.15285
2165002,"K00999.02","CONFIRMED",47.3329299,151.41614
2441728,"K01000.01","FALSE POSITIVE",0.856895349,133.67521
1871056,"K01001.01","CONFIRMED",40.8065333,155.71586
8222813,"K01069.02","CONFIRMED",2.46697039,354.93093
12105051,"K00141.01","CANDIDATE",2.624234833,132.304988
8240904,"K01070.01","CONFIRMED",6.61836309,360.36694
8240904,"K01070.02","CONFIRMED",107.7214092,354.19522
8240904,"K01070.03","CANDIDATE",92.77779,367.6112
8374494,"K01133.01","FALSE POSITIVE",5.251916208,357.321883
5735762,"K00148.02","CONFIRMED",9.673958488,125.339418
8414907,"K01134.01","FALSE POSITIVE",100.3039228,277.0607
8414907,"K01134.02","FALSE POSITIVE",200.61103346,456.84444
8397446,"K01135.01","FALSE POSITIVE",0.986620248,448.5959
8386035,"K01136.01","FALSE POSITIVE",1.63484631,134.512115
3962243,"K01203.02","CONFIRMED",14.12847677,142.8971
3962243,"K01203.03","CONFIRMED",48.6478543,172.1271
3438507,"K01204.01","CONFIRMED",8.39842977,136.31152
3869014,"K01205.01","CONFIRMED",8.63847391,139.94684
3756801,"K01206.01","CANDIDATE",422.917678,448.49648
1871056,"K01001.02","CONFIRMED",140.10765,216.21749
1865042,"K01002.01","CONFIRMED",3.4815917,132.98828
2438502,"K01003.01","FALSE POSITIVE",8.360616221,172.264978
2309585,"K01004.01","FALSE POSITIVE",1.838514968,352.72266
5780460,"K01005.01","CONFIRMED",35.61760233,197.03573
8244190,"K01071.01","FALSE POSITIVE",1.09206833,133.19403
8229696,"K01072.01","CONFIRMED",10.12805158,139.1159
8262210,"K01073.01","FALSE POSITIVE",1.613001111,178.52846
10272640,"K01074.01","CONFIRMED",3.770551475,357.11836
10232123,"K01075.01","FALSE POSITIVE",1.343767797,133.275862
10223616,"K01076.01","FALSE POSITIVE",29.12436474,142.16154
8415745,"K01138.01","FALSE POSITIVE",31.82814583,366.704854
8378634,"K01139.01","FALSE POSITIVE",3.629442796,134.70066
8397675,"K01140.01","FALSE POSITIVE",0.553261874,133.446605
8346392,"K01141.01","CONFIRMED",5.72812616,135.18066
8288947,"K01142.01","CONFIRMED",3.75574267,133.4333
8312852,"K01143.01","FALSE POSITIVE",7.44042933,134.76331
9480189,"K00941.01","CONFIRMED",6.581477136,174.787814
11974540,"K00129.01","CONFIRMED",24.669192732,132.864236
9480189,"K00941.02","CONFIRMED",2.382652873,170.66626
9480189,"K00941.03","CONFIRMED",24.66461416,189.02031
9512687,"K00942.01","CONFIRMED",11.51517167,174.85855
8644288,"K00137.01","CONFIRMED",7.641567589,135.407564
5738346,"K01006.01","FALSE POSITIVE",30.6113932,374.6216
1725016,"K01007.01","CONFIRMED",7.40742502,355.49652
1722276,"K01008.01","FALSE POSITIVE",569.934135,248.94045
892772,"K01009.01","FALSE POSITIVE",5.09246539,357.53594
1027438,"K01010.01","FALSE POSITIVE",110.61576622,145.83537
10268907,"K01077.01","FALSE POSITIVE",1.103971357,354.58216
5446285,"K00142.01","CONFIRMED",10.916108342,133.009227
10166274,"K01078.01","CONFIRMED",3.353732008,134.869597
10166274,"K01078.02","CONFIRMED",6.877446033,132.08426
10166274,"K01078.03","CONFIRMED",28.46464804,158.03986
10153827,"K01079.01","FALSE POSITIVE",0.293630085,133.584241
5735762,"K00148.03","CONFIRMED",42.89645024,146.0613
8302450,"K01144.01","FALSE POSITIVE",2.44199803,134.57095
8313667,"K01145.01","CANDIDATE",30.5872153,162.8842
8351704,"K01146.01","CONFIRMED",7.09712124,136.34514
8299955,"K01147.01","FALSE POSITIVE",2.6827683,134.25535
9513865,"K00943.01","CONFIRMED",3.601465336,171.99184
9595686,"K00944.01","FALSE POSITIVE",3.108251172,170.244566
9605514,"K00945.01","CONFIRMED",25.8474958,188.874
9605514,"K00945.02","CONFIRMED",40.715561,146.36485
9661877,"K00946.01","FALSE POSITIVE",20.42720701,176.71737
5728283,"K01011.01","FALSE POSITIVE",6.198273591,183.3731434
8127639,"K01012.01","FALSE POSITIVE",1.023471798,354.8182
6047498,"K01013.01","FALSE POSITIVE",0.51872711,133.676312
8125580,"K01014.01","CONFIRMED",17.31711739,142.36094
8158127,"K01015.01","CONFIRMED",9.42889884,140.1046
10158990,"K01080.01","FALSE POSITIVE",1.096583368,133.61436
10149023,"K01081.01","CANDIDATE",9.95639775,134.29186
10141900,"K01082.01","CONFIRMED",6.50327035,135.26657
10141900,"K01082.02","CONFIRMED",4.09667624,133.09833
10141900,"K01082.03","CONFIRMED",1.196548464,132.53363
8410727,"K01148.01","CONFIRMED",11.47609015,135.39622
8410727,"K01148.02","CONFIRMED",25.2630467,134.18397
8349405,"K01149.01","FALSE POSITIVE",7.1688266,136.23827
8278371,"K01150.01","CONFIRMED",0.677374687,133.94573
8280511,"K01151.01","CONFIRMED",10.43547031,134.82462
8280511,"K01151.02","CONFIRMED",7.41084314,135.75425
9710326,"K00947.01","CONFIRMED",28.59914031,189.92667
9761882,"K00948.01","CONFIRMED",24.58716355,173.70572
5297298,"K00130.01","FALSE POSITIVE",34.193600311,155.2966351
9766437,"K00949.01","CONFIRMED",12.53248222,170.76535
9772531,"K00950.01","CANDIDATE",31.201692472,183.4076137
9775938,"K00951.01","CONFIRMED",13.19720694,171.545479
8644288,"K00137.02","CONFIRMED",14.85890852,128.154869
8158127,"K01015.02","CONFIRMED",4.08897299,135.76402
8176653,"K01016.01","FALSE POSITIVE",2.866680334,134.066374
8174625,"K01017.01","CONFIRMED",17.44486016,141.6802
8183911,"K01018.01","FALSE POSITIVE",8.30697421,137.08254
8179973,"K01019.01","FALSE POSITIVE",2.49705175,135.3072596
10157458,"K01083.01","CONFIRMED",7.33685101,138.5829
4649305,"K00143.01","FALSE POSITIVE",22.65117451,140.337593
10148521,"K01084.01","FALSE POSITIVE",1.204274435,134.05838
10118816,"K01085.01","CONFIRMED",7.71790675,139.15725
10122255,"K01086.01","CONFIRMED",27.6652847,144.8714
3124412,"K01087.01","FALSE POSITIVE",0.948950734,134.368152
3835670,"K00149.01","CONFIRMED",14.55730897,145.095012
10287248,"K01152.01","FALSE POSITIVE",4.722254104,178.243313
10351767,"K01153.01","FALSE POSITIVE",0.635069939,134.0209283
10295951,"K01154.01","CANDIDATE",6.810823723,136.04667
10342041,"K01155.01","FALSE POSITIVE",0.933746515,133.387415
10514770,"K01156.01","FALSE POSITIVE",1.872421727,134.366162
9775938,"K00951.02","CONFIRMED",33.6528474,147.8025
9787239,"K00952.01","CONFIRMED",5.90127815,171.40674
9787239,"K00952.02","CONFIRMED",8.75209691,170.63671
9787239,"K00952.03","CONFIRMED",22.78078241,155.20408
9787239,"K00952.04","CONFIRMED",2.896005211,133.61228
9787239,"K00952.05","CONFIRMED",0.742957911,133.27936
2309719,"K01020.01","FALSE POSITIVE",54.35635067,164.070221
2558363,"K01021.01","FALSE POSITIVE",0.54624855,178.5614
2716853,"K01022.01","CONFIRMED",18.82744023,196.19088
2445154,"K01023.01","FALSE POSITIVE",8.4120069,139.64745
2715135,"K01024.01","CONFIRMED",5.747711909,133.29939
8644288,"K00137.03","CONFIRMED",3.504691252,133.511941
3113266,"K01088.01","FALSE POSITIVE",0.995861402,132.346819
3247268,"K01089.01","CONFIRMED",86.67856052,175.597013
3247268,"K01089.02","CONFIRMED",12.21828097,140.321095
3232859,"K01090.01","FALSE POSITIVE",8.387210055,138.903759
3098184,"K01091.01","FALSE POSITIVE",15.2384539,369.56902
2720309,"K01092.01","FALSE POSITIVE",0.413334492,133.212225
10342065,"K01157.01","FALSE POSITIVE",0.93374614,133.388153
10352945,"K01158.01","FALSE POSITIVE",6.47179275,356.38477
10354039,"K01159.01","CONFIRMED",64.617518,166.14425
10330115,"K01160.01","CONFIRMED",13.21409607,140.58492
10426656,"K01161.01","CONFIRMED",6.05729966,135.92756
9820483,"K00953.01","CONFIRMED",3.584101048,170.427829
9941662,"K00013.01","CONFIRMED",1.763587535,120.5659254
7778437,"K00131.01","CONFIRMED",5.014234733,133.174289
9823457,"K00954.01","CONFIRMED",8.11528727,174.52257
9823457,"K00954.02","CONFIRMED",36.9250409,174.22246
2574201,"K01025.01","FALSE POSITIVE",37.4783492,157.31713
2166206,"K01028.01","FALSE POSITIVE",8.09695764,140.74216
2164169,"K01029.01","CONFIRMED",32.3122867,133.867
2574338,"K01030.01","CONFIRMED",9.22961384,138.43961
2584163,"K01031.01","CONFIRMED",14.5598556,135.95038
4180280,"K00144.01","CONFIRMED",4.176254191,133.090415
3239636,"K01093.01","FALSE POSITIVE",0.528755447,133.38227
2721030,"K01094.01","CONFIRMED",6.10027621,135.58656
3329204,"K01095.01","CANDIDATE",51.59809554,203.979914
3230491,"K01096.01","CANDIDATE",1500,315.33083
3340070,"K01097.01","FALSE POSITIVE",10.9110487,142.52714
7626506,"K00150.01","CONFIRMED",8.408878137,134.006366
10426656,"K01161.02","CONFIRMED",10.93725572,136.98549
10426656,"K01161.03","CONFIRMED",2.97136658,134.38662
10528068,"K01162.01","CONFIRMED",158.6850022,173.94993
10468940,"K01163.01","CONFIRMED",2.936527336,135.71829
9825625,"K00955.01","CONFIRMED",7.03902016,175.73059
9875711,"K00956.01","CONFIRMED",8.360870704,175.64459
7661409,"K00957.01","FALSE POSITIVE",3.14051153,178.4691
1026957,"K00958.01","CONFIRMED",21.76129812,166.540438
10002261,"K00959.01","FALSE POSITIVE",12.713794177,175.0725677
8176650,"K00960.01","FALSE POSITIVE",15.801100028,177.1533515
2162635,"K01032.01","CANDIDATE",1500.1406772,176.08226
5899544,"K01034.01","FALSE POSITIVE",1.739428983,354.889074
5963222,"K01035.01","FALSE POSITIVE",1.217266418,133.328666
5982353,"K01036.01","FALSE POSITIVE",19.563092517,134.3548284
6205468,"K01037.01","FALSE POSITIVE",3.7228551,179.30315
8506766,"K00138.01","FALSE POSITIVE",48.93786896,140.76639
3240706,"K01098.01","FALSE POSITIVE",5.48990788,134.10438
2853093,"K01099.01","CONFIRMED",161.5278347,198.00137
3228824,"K01100.01","FALSE POSITIVE",0.73093905,355.90306
3245969,"K01101.01","CONFIRMED",11.39102358,137.70864
3231341,"K01102.01","CONFIRMED",12.33343853,137.58782
10468940,"K01163.02","CONFIRMED",8.01500821,134.8277
10341831,"K01164.01","FALSE POSITIVE",0.933749941,133.38422
10337517,"K01165.01","CONFIRMED",7.053934488,136.357253
10337517,"K01165.02","CONFIRMED",4.29263699,134.80018
10351231,"K01166.01","CONFIRMED",7.6746614,133.22431
10485179,"K01167.01","FALSE POSITIVE",0.445275074,133.971372
8561063,"K00961.01","CONFIRMED",1.213770423,170.483645
8561063,"K00961.02","CONFIRMED",0.453287416,133.869741
8892910,"K00132.01","FALSE POSITIVE",10.810132734,132.95157
8561063,"K00961.03","CONFIRMED",1.865114193,133.792344
10657664,"K00964.01","FALSE POSITIVE",3.273699006,171.2385098
3337351,"K00965.01","FALSE POSITIVE",7.047103499,175.03337
6153201,"K01038.01","FALSE POSITIVE",0.530300102,354.985736
5802486,"K01039.01","FALSE POSITIVE",1.073917869,177.924088
5817553,"K01040.01","FALSE POSITIVE",4.206096814,136.44854
5982368,"K01041.01","FALSE POSITIVE",19.56313723,369.11182
5816811,"K01042.01","FALSE POSITIVE",2.227718792,134.452638
5816165,"K01043.01","FALSE POSITIVE",0.591914504,355.353791
7102227,"K01360.01","CONFIRMED",36.7704935,164.29112
7102227,"K01360.02","CONFIRMED",14.58932429,141.93498
7102227,"K01360.03","CONFIRMED",0.764017553,132.2214
6960913,"K01361.01","CONFIRMED",59.8780258,151.1847
6837146,"K01362.01","CANDIDATE",20.51360192,357.49424
11122894,"K01426.02","CONFIRMED",74.92768653,124.99266
11122894,"K01426.03","CONFIRMED",150.0189511,224.685714
11129738,"K01427.01","CONFIRMED",2.613020421,133.11283
11401182,"K01428.01","CONFIRMED",0.927859786,133.905978
11030711,"K01429.01","CONFIRMED",205.912735,252.74129
11512246,"K00168.03","CONFIRMED",7.10695741,138.32271
6607286,"K01239.01","CANDIDATE",0.783276173,355.94865
6607286,"K01239.02","CANDIDATE",3.17405898,357.05776
6690082,"K01240.01","CONFIRMED",2.1395563,133.65392
6690082,"K01240.02","CONFIRMED",4.807103254,134.640371
6448890,"K01241.01","CONFIRMED",21.4054422,147.08981
6448890,"K01241.02","CONFIRMED",10.5007712,135.6479
10730034,"K01305.01","CONFIRMED",2.633852528,134.56431
10730034,"K01305.02","CONFIRMED",6.18670882,136.63308
10858691,"K01306.01","CONFIRMED",1.796320953,133.33662
10858691,"K01306.02","CONFIRMED",3.468073,136.00831
10858691,"K01306.03","CONFIRMED",5.9142668,133.49193
8107380,"K00162.01","CONFIRMED",14.00640392,142.20885
6936909,"K01363.01","CONFIRMED",3.546531809,134.90127
6936909,"K01363.02","CONFIRMED",5.70070626,132.69229
6962977,"K01364.01","CONFIRMED",20.8341497,186.03921
6962977,"K01364.02","CONFIRMED",7.0556584,181.91205
11176127,"K01430.01","CONFIRMED",10.47548084,152.64165
11176127,"K01430.02","CONFIRMED",22.92886314,143.86271
11176127,"K01430.03","CONFIRMED",77.4740991,184.24533
11075279,"K01431.01","CANDIDATE",345.1589354,318.307719
11014932,"K01432.01","CONFIRMED",6.88595222,138.40761
6607447,"K01242.01","CANDIDATE",99.6442783,283.236289
6677256,"K01243.01","FALSE POSITIVE",3.125814002,356.41184
8030148,"K00155.01","CONFIRMED",5.660669429,137.416045
6692833,"K01244.01","FALSE POSITIVE",10.80487163,134.09498
6693640,"K01245.01","CONFIRMED",13.71938426,140.74483
10858691,"K01306.04","CONFIRMED",29.2214959,139.32807
10973814,"K01307.01","CONFIRMED",44.8520997,172.46196
10973814,"K01307.02","CONFIRMED",20.34237838,137.6952
6541920,"K00157.05","CONFIRMED",118.3786735,287.28744
10586208,"K01308.01","CONFIRMED",23.58444746,145.95798
6962977,"K01364.03","CONFIRMED",11.97884409,178.96957
6962977,"K01364.04","CONFIRMED",3.71545593,169.78318
6962977,"K01364.05","CONFIRMED",2.58083264,171.56048
7174351,"K01365.01","FALSE POSITIVE",1.487084251,133.97746
6932987,"K01366.01","CONFIRMED",19.25404023,164.78424
11014932,"K01432.02","CONFIRMED",15.0549356,144.575
11014932,"K01432.03","CONFIRMED",2.92721119,133.82725
11014932,"K01432.04","CONFIRMED",38.2856338,143.2984
11288505,"K01433.01","CONFIRMED",19.80787763,139.37983
11493431,"K01434.01","CONFIRMED",2.343230566,133.20732
6441738,"K01246.01","CANDIDATE",19.03723442,148.55057
8801343,"K01247.01","FALSE POSITIVE",2.73987398,134.5503077
8488878,"K01248.01","FALSE POSITIVE",5.801880653,357.453464
8560285,"K01249.01","FALSE POSITIVE",85.34092607,386.211642
8620565,"K01250.01","FALSE POSITIVE",0.782045734,134.0214
8616873,"K01251.01","CANDIDATE",0.576078683,134.107265
10854768,"K01309.01","CONFIRMED",10.1171684,137.44489
10964440,"K01310.01","CONFIRMED",19.12947603,139.4353
10713616,"K01311.01","CONFIRMED",83.5781976,202.45865
10963242,"K01312.01","CONFIRMED",6.1469956,135.07385
10785538,"K01313.01","FALSE POSITIVE",0.522457732,133.751976
6932987,"K01366.02","CONFIRMED",54.1558384,172.36559
8191672,"K00018.01","CONFIRMED",3.548465446,122.9014315
6851425,"K00163.01","CONFIRMED",11.1199028,139.753524
6934291,"K01367.01","CONFIRMED",0.567856484,134.063088
7357531,"K01368.01","FALSE POSITIVE",251.0597249,230.027745
6185711,"K00169.01","FALSE POSITIVE",11.70219638,151.13414
11037335,"K01435.01","CONFIRMED",40.7150498,146.56647
11037335,"K01435.02","CONFIRMED",10.44635944,133.27821
11389771,"K01436.01","CONFIRMED",2.508553286,135.0112
11389771,"K01436.02","CONFIRMED",13.75129636,144.61389
8737796,"K01252.01","FALSE POSITIVE",0.885747456,134.486834
8462258,"K01253.01","FALSE POSITIVE",3.611541977,357.25064
10925104,"K00156.01","CONFIRMED",8.041347775,143.038292
8454250,"K01254.01","FALSE POSITIVE",5.082722475,137.26075
8494263,"K01255.01","CANDIDATE",78.9257421,429.37454
8848271,"K01256.01","FALSE POSITIVE",9.991625291,137.447816
10585852,"K01314.01","CONFIRMED",8.57504983,140.14063
10928043,"K01315.01","CANDIDATE",6.84639884,133.76181
10794087,"K01316.01","CONFIRMED",7.64970832,138.33113
10794087,"K01316.02","CANDIDATE",12.37679312,143.3787176
6541920,"K00157.06","CONFIRMED",10.30401132,138.50377
4275739,"K01317.01","FALSE POSITIVE",2.171827838,355.083686
7287415,"K01369.01","CONFIRMED",3.016182013,133.88395
6924203,"K01370.01","CONFIRMED",6.8833761,135.26522
6878167,"K01371.01","FALSE POSITIVE",0.833980196,133.68304
6880531,"K01372.01","FALSE POSITIVE",69.62754202,176.3098622
6863839,"K01373.01","FALSE POSITIVE",1.926353494,133.68077
7296086,"K01374.01","FALSE POSITIVE",0.890737359,134.56707
11389771,"K01436.03","CONFIRMED",5.41908491,131.6422
11599038,"K01437.01","CONFIRMED",7.01733571,133.90592
11193263,"K01438.01","CONFIRMED",6.91134223,136.64878
11027624,"K01439.01","CONFIRMED",394.6249514,177.84534
11032227,"K01440.01","CONFIRMED",7.19304935,136.05065
8751933,"K01257.01","CONFIRMED",86.64764448,173.794641
8630788,"K01258.01","CONFIRMED",36.33750453,160.39806
8630788,"K01258.02","CONFIRMED",14.64613058,136.5227
8630788,"K01258.03","CONFIRMED",148.272013,138.00557
8823426,"K01259.01","FALSE POSITIVE",1.506507172,178.18515
4070376,"K01318.01","FALSE POSITIVE",1.634614356,133.96855
4078157,"K01319.01","FALSE POSITIVE",16.025018977,367.693328
4164994,"K01320.01","CONFIRMED",10.50682978,360.082152
4480676,"K01321.01","FALSE POSITIVE",0.711966971,134.223486
4079535,"K01322.01","FALSE POSITIVE",17.72724392,356.795528
6766634,"K01375.01","CONFIRMED",321.2124365,206.930556
6774826,"K01376.01","FALSE POSITIVE",7.13895376,184.24569
5652237,"K00164.01","FALSE POSITIVE",4.4645454,132.31538
7211469,"K01377.01","CONFIRMED",11.29689442,134.57233
7375795,"K01378.01","FALSE POSITIVE",19.30112039,133.35614
7255336,"K00019.01","FALSE POSITIVE",1.20320092,133.929836
7831264,"K00171.01","CONFIRMED",5.968724048,137.158607
7802136,"K01449.01","FALSE POSITIVE",10.980246199,137.1376073
7532973,"K01450.01","CONFIRMED",2.144632238,133.984128
9632895,"K01451.01","FALSE POSITIVE",27.32204488,159.7472774
7449844,"K01452.01","FALSE POSITIVE",1.152216965,133.277861
8766222,"K01260.01","FALSE POSITIVE",5.2972293,177.95111
8678594,"K01261.01","CONFIRMED",133.460999,216.04334
10925104,"K00156.02","CONFIRMED",5.188563677,145.362252
8678594,"K01261.02","CONFIRMED",15.19423359,142.73422
8703884,"K01262.01","FALSE POSITIVE",14.17098745,359.82956
8560840,"K01263.01","FALSE POSITIVE",31.9734169,133.86598
4076098,"K01323.01","CONFIRMED",3.990105908,355.840837
4551328,"K01324.01","FALSE POSITIVE",0.52205862,133.138446
4282872,"K01325.01","CONFIRMED",10.035381809,137.471481
4639868,"K01326.01","FALSE POSITIVE",53.100942624,135.9717179
10555375,"K00158.01","FALSE POSITIVE",5.80181368,137.57807
4372768,"K01327.01","FALSE POSITIVE",15.6402515,359.07991
7375795,"K01378.02","FALSE POSITIVE",0.691666384,135.94927
7211221,"K01379.01","CONFIRMED",5.62154315,136.89013
7025526,"K01380.01","FALSE POSITIVE",1.074106954,133.84323
9451127,"K01381.01","FALSE POSITIVE",5.117401517,134.586518
9446824,"K01382.01","FALSE POSITIVE",4.20233673,179.533899
11356260,"K01441.01","CONFIRMED",8.50698069,134.64421
11044770,"K00170.01","FALSE POSITIVE",15.60865244,144.29934
11600889,"K01442.01","CONFIRMED",0.669310092,134.131388
11197126,"K01443.01","FALSE POSITIVE",4.494498254,134.77583
11043167,"K01444.01","CONFIRMED",44.9306706,140.2077
8612847,"K01264.01","CONFIRMED",14.13175309,142.26044
8552583,"K01265.01","FALSE POSITIVE",1.061934816,133.84801
8547140,"K01266.01","CONFIRMED",11.41926141,137.66894
